Priority comparison: PW vs TTC (10000p_150d)
Sorted by priority descending (highest priority number = most important)
Patient ID   PW    TTC    Priority  Verdict
      5444    Y      Y        4280   both
      2901    Y      Y        4279   both
      7735    N      Y        4278  TTC only
      1265    N      Y        4277  TTC only
      1379    N      Y        4276  TTC only
      1725    N      N        4275  neither
      1921    N      N        4274  neither
      9085    N      Y        4273  TTC only
      7070    N      N        4272  neither
      2263    N      N        4271  neither
      8334    N      Y        4270  TTC only
      9931    N      Y        4269  TTC only
       739    N      Y        4268  TTC only
      8830    N      Y        4267  TTC only
      4291    Y      Y        4266   both
      4820    N      N        4265  neither
      4228    N      N        4264  neither
      1209    N      N        4263  neither
      3867    N      Y        4262  TTC only
      1461    Y      Y        4261   both
      3107    N      N        4260  neither
      9243    Y      Y        4259   both
      8925    Y      Y        4258   both
      7945    N      N        4257  neither
      6230    N      Y        4256  TTC only
         6    Y      Y        4255   both
      5866    N      N        4254  neither
      8645    N      N        4253  neither
      3279    N      Y        4252  TTC only
      4777    N      Y        4251  TTC only
      5071    N      N        4250  neither
      3420    Y      Y        4249   both
      7176    N      Y        4248  TTC only
      4445    N      N        4247  neither
      7433    N      Y        4246  TTC only
      3588    Y      Y        4245   both
      4173    N      N        4244  neither
      6366    N      N        4243  neither
      1913    N      N        4242  neither
      5787    N      Y        4241  TTC only
        70    Y      Y        4240   both
      6881    N      N        4239  neither
      9290    N      Y        4238  TTC only
      6709    N      N        4237  neither
      9757    N      N        4236  neither
      8011    N      N        4235  neither
      6780    Y      Y        4234   both
      3754    N      N        4233  neither
      7171    Y      Y        4232   both
      7123    N      N        4231  neither
      4639    Y      Y        4230   both
      2105    N      N        4229  neither
      4497    Y      Y        4228   both
      3680    N      N        4227  neither
      5041    Y      Y        4226   both
       171    N      N        4225  neither
      8523    Y      Y        4224   both
      7046    Y      Y        4223   both
      7894    N      N        4222  neither
      7341    N      N        4221  neither
      3277    Y      Y        4220   both
      2767    N      N        4219  neither
      2786    Y      Y        4218   both
      2679    N      N        4217  neither
      5095    N      N        4216  neither
      1129    N      N        4215  neither
      5076    N      N        4214  neither
      8450    Y      Y        4213   both
      8684    N      Y        4212  TTC only
      9673    N      N        4211  neither
      6715    N      N        4210  neither
      9156    N      N        4209  neither
      2505    Y      Y        4208   both
      2305    N      N        4207  neither
      9495    N      Y        4206  TTC only
      4929    N      N        4205  neither
      8213    Y      Y        4204   both
      2586    N      N        4203  neither
      4405    N      N        4202  neither
      6565    Y      Y        4201   both
      4091    Y      Y        4200   both
      2851    Y      Y        4199   both
      7249    N      Y        4198  TTC only
       139    N      Y        4197  TTC only
      5152    N      Y        4196  TTC only
      6850    Y      Y        4195   both
      8837    Y      Y        4194   both
      9384    N      Y        4193  TTC only
      9786    N      Y        4192  TTC only
      8652    N      N        4191  neither
      2043    N      N        4190  neither
      5498    Y      Y        4189   both
      5549    Y      Y        4188   both
      8615    N      N        4187  neither
      5463    N      N        4186  neither
      9027    Y      Y        4185   both
      2587    N      N        4184  neither
      3919    N      N        4183  neither
      2349    N      Y        4182  TTC only
      4047    N      Y        4181  TTC only
      5365    N      N        4180  neither
